,Data,ClienteID,FuncionarioID,ValorFrete,CupomID,EmpresaFrete,DataEntrega,Cliente,Cidade,Pais,Regiao,CEP,Extensao,NomeFuncionario,Genero,DataAdmissao,Escritorio,Supervisor,Cargo,SalarioAnual,MetaVendas,ProdutoID,Quantidade,Valor,Desconto,Custo,ValorLiquido,CategoriaID,Produto,FornecedorID,Categoria,Departamento,Descricao,Fornecedor,FornecedorPais,diaVenda,mesVenda,anoVenda,diaSemanaVenda,prazoEntrega,totalProduto,estacao
67,2017-03-06,80,11,"76,47",10762,Freight Express,2017-03-09,Don Balón,Mexico City,Mexico,North America,5033.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,56,60,"2187,6","0,0","1771,956","415,644",5,High Heels Shoes,26,Womens Footwear,Shoes,Ladies Shoes,Pirilli Company,Italy,6,3,2017,Monday,3,"24938,64",verão
68,2017-03-06,80,11,"76,47",10762,Freight Express,2017-03-09,Don Balón,Mexico City,Mexico,North America,5033.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,47,30,"703,5","0,0","569,835","133,665",6,Lundenhagen Boots,22,Mens Footwear,Shoes,Men Shoes,Niemegen Boots,Netherlands,6,3,2017,Monday,3,"4009,95",verão
69,2017-03-06,80,11,"76,47",10762,Freight Express,2017-03-09,Don Balón,Mexico City,Mexico,North America,5033.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,39,16,"875,2","0,0","708,912","166,288",2,Terence Top,18,Womens wear,Clothing,Fashion for Women,Like Paradis,France,6,3,2017,Monday,3,"2660,608",verão
70,2017-03-06,80,11,"76,47",10762,Freight Express,2017-03-09,Don Balón,Mexico City,Mexico,North America,5033.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,51,28,"2742,6","0,0","2221,506","521,094",6,Snake Boots,24,Mens Footwear,Shoes,Men Shoes,Cangaroo Shoes,Australia,6,3,2017,Monday,3,"14590,632000000001",verão
71,2016-09-02,32,11,"21,15",10720,Freight Express,2016-09-10,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,35,21,"138,18","0,0","111,9258","26,2542",4,LA. Shorts,16,Bath Clothes,Clothing,Beachwear,Smooth Clothes,USA,2,9,2016,Friday,8,"551,3382",inverno
72,2016-09-02,32,11,"21,15",10720,Freight Express,2016-09-10,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,71,8,"238,24","0,0","192,9744","45,2656",1,Atles Lussekofta,15,Mens Clothes,Clothing,Fashion for Men,Bar Åkeri,Norway,2,9,2016,Friday,8,"362,1248",inverno
73,2017-03-06,32,11,"21,31",10656,Freight Express,2017-03-24,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,14,3,"82,93","7,539","61,6287","21,3003",7,Kool Sunglasses,6,Childrens wear,Clothing,3-15 Years,SatSUMAs,Japan,6,3,2017,Monday,18,"56,3619",verão
74,2017-03-06,32,11,"21,31",10656,Freight Express,2017-03-24,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,47,6,"156,62","14,238","115,3278","41,2902",6,Lundenhagen Boots,22,Mens Footwear,Shoes,Men Shoes,Niemegen Boots,Netherlands,6,3,2017,Monday,18,"233,5032",verão
75,2017-03-06,32,11,"21,31",10656,Freight Express,2017-03-24,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,44,28,"2095,02","190,456","1542,6936","552,3224",2,Okkaba Skin Jackets,20,Womens wear,Clothing,Fashion for Women,Asin Fashion Ltd Co,Singapore,6,3,2017,Monday,18,"15274,5712",verão
76,2015-09-27,32,11,"21,89",10390,Freight Express,2015-10-14,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,31,60,"595,98","54,18","448,6104","147,3696",4,Rossi Bermuda Shorts,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,27,9,2015,Sunday,17,"8787,996",primavera
77,2015-09-27,32,11,"21,89",10390,Freight Express,2015-10-14,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,72,24,"288,82","26,256","217,3997","71,4163",4,Rossi Shorts,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,27,9,2015,Sunday,17,"1687,7352",primavera
78,2015-09-27,32,11,"21,89",10390,Freight Express,2015-10-14,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,35,40,"288,64","26,24","217,2672","71,3728",4,LA. Shorts,16,Bath Clothes,Clothing,Beachwear,Smooth Clothes,USA,27,9,2015,Sunday,17,"2828,672",primavera
79,2015-09-27,32,11,"21,89",10390,Freight Express,2015-10-14,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,46,45,"487,35","0,0","403,5258","83,8242",8,Rodbye Troje,21,Babywear,Clothing,0-3 Years,Prael Ltd,Denmark,27,9,2015,Sunday,17,"3772,0890000000004",primavera
80,2016-03-22,32,11,"22,48",10416,Freight Express,2016-04-04,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,19,20,"187,6","0,0","155,4529","32,1471",3,Squash Shorts,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,22,3,2016,Tuesday,13,"642,942",outono
81,2016-03-22,32,11,"22,48",10416,Freight Express,2016-04-04,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,57,20,"374,8","0,0","310,3344","64,4656",5,Burned Rubber Shoes,26,Womens Footwear,Shoes,Ladies Shoes,Pirilli Company,Italy,22,3,2016,Tuesday,13,"1289,312",outono
82,2016-03-22,32,11,"22,48",10416,Freight Express,2016-04-04,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,53,10,"553,2","0,0","458,0496","95,1504",2,Jumpin Jack Flash Dress,24,Womens wear,Clothing,Fashion for Women,Cangaroo Shoes,Australia,22,3,2016,Tuesday,13,"951,504",outono
83,2015-08-12,32,11,"25,64",10528,Freight Express,2015-08-19,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,72,9,"95,94","0,0","79,4383","16,5017",4,Rossi Shorts,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,12,8,2015,Wednesday,7,"148,5153",inverno
84,2015-08-12,32,11,"25,64",10528,Freight Express,2015-08-19,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,11,3,"88,11","0,0","72,9551","15,1549",1,Desperado Jeans,5,Mens Clothes,Clothing,Fashion for Men,Los Hombres Machos,Spain,12,8,2015,Wednesday,7,"45,4647",inverno
85,2015-08-12,32,11,"25,64",10528,Freight Express,2015-08-19,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,33,8,"261,41","43,568","180,3715","81,0365",3,Car Boots,15,Sportwear,Clothing,Clothing for Active Adults,Bar Åkeri,Norway,12,8,2015,Wednesday,7,"604,724",inverno
86,2017-08-05,32,11,"25,77",11061,Freight Express,2017-08-15,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,60,15,"79,05","0,0","69,7221","9,3279",3,Game Over T-Shirt,28,Sportwear,Clothing,Clothing for Active Adults,FrisersAfrong,France,5,8,2017,Saturday,10,"139,9185",inverno
87,2017-10-16,32,11,"26,55",10945,Freight Express,2017-10-28,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,31,10,"79,0","0,0","69,678","9,322",4,Rossi Bermuda Shorts,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,16,10,2017,Monday,12,"93,22",primavera
88,2017-10-16,32,11,"26,55",10945,Freight Express,2017-10-28,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,13,20,"543,4","0,0","479,2788","64,1212",8,Aino Shoes,6,Babywear,Clothing,0-3 Years,SatSUMAs,Japan,16,10,2017,Monday,12,"1282,424",primavera
89,2016-09-24,32,11,"28,5",10607,Freight Express,2016-10-07,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,72,12,"150,6","0,0","121,986","28,614",4,Rossi Shorts,14,Bath Clothes,Clothing,Beachwear,Ravenna Fashion,Italy,24,9,2016,Saturday,13,"343,368",primavera
90,2016-09-24,32,11,"28,5",10607,Freight Express,2016-10-07,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,40,42,"700,14","0,0","567,1134","133,0266",8,Duck Trousers,19,Babywear,Clothing,0-3 Years,Mayflower,USA,24,9,2016,Saturday,13,"5587,1172",primavera
91,2016-09-24,32,11,"28,5",10607,Freight Express,2016-10-07,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,17,100,"2436,0","0,0","1973,16","462,84",6,TieBreak Tennis shoes,7,Mens Footwear,Shoes,Men Shoes,New Balls,Australia,24,9,2016,Saturday,13,"46284,0",primavera
92,2016-09-24,32,11,"28,5",10607,Freight Express,2016-10-07,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,33,14,"340,2","0,0","275,562","64,638",3,Car Boots,15,Sportwear,Clothing,Clothing for Active Adults,Bar Åkeri,Norway,24,9,2016,Saturday,13,"904,932",primavera
93,2016-09-24,32,11,"28,5",10607,Freight Express,2016-10-07,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,7,45,"1629,45","0,0","1319,8545","309,5955",7,Conserve Shoes,3,Childrens wear,Clothing,3-15 Years,Dressed for Succes,USA,24,9,2016,Saturday,13,"13931,7975",primavera
94,2016-11-27,32,11,"28,61",10644,Freight Express,2016-12-08,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,46,21,"300,3","27,3","221,13","79,17",8,Rodbye Troje,21,Babywear,Clothing,0-3 Years,Prael Ltd,Denmark,27,11,2016,Sunday,11,"1635,27",primavera
95,2016-11-27,32,11,"28,61",10644,Freight Express,2016-12-08,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,43,20,"262,0","0,0","212,22","49,78",4,Summer Shorts,20,Bath Clothes,Clothing,Beachwear,Asin Fashion Ltd Co,Singapore,27,11,2016,Sunday,11,"995,6",primavera
96,2016-11-27,32,11,"28,61",10644,Freight Express,2016-12-08,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,18,4,"114,22","10,384","84,1104","30,1136",8,Deuce shirt,7,Babywear,Clothing,0-3 Years,New Balls,Australia,27,11,2016,Sunday,11,"110,0704",primavera
97,2015-08-08,32,11,"29,05",10370,Freight Express,2015-08-10,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,1,15,"371,91","48,51","292,9833","78,9267",1,Lenin Jeansshorts,1,Mens Clothes,Clothing,Fashion for Men,Sunny Clothes,UK,8,8,2015,Saturday,2,"1135,3905",inverno
98,2015-08-08,32,11,"29,05",10370,Freight Express,2015-08-10,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,64,30,"1020,6","0,0","881,7984","138,8016",5,WFS shoes,12,Womens Footwear,Shoes,Ladies Shoes,Austerlich,Germany,8,8,2015,Saturday,2,"4164,048000000001",inverno
99,2015-08-08,32,11,"29,05",10370,Freight Express,2015-08-10,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,74,20,"750,72","97,92","564,0192","186,7008",7,Nikee Running Shoes,4,Childrens wear,Clothing,3-15 Years,Nitsuchiba,Japan,8,8,2015,Saturday,2,"3636,0959999999995",inverno
100,2017-10-10,32,11,"31,89",10816,Freight Express,2017-10-26,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,62,20,"622,44","29,64","480,168","142,272",3,Sheat Shoes,29,Sportwear,Clothing,Clothing for Active Adults,Fast Runners,Canada,10,10,2017,Tuesday,16,"2815,7999999999997",primavera
101,2017-10-10,32,11,"31,89",10816,Freight Express,2017-10-26,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,38,30,"2774,21","132,105","2140,101","634,104",2,Le Baby Dress,18,Womens wear,Clothing,Fashion for Women,Like Paradis,France,10,10,2017,Tuesday,16,"18891,015000000003",primavera
102,2016-05-03,32,11,"33,57",10758,Freight Express,2016-05-16,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,26,20,"577,4","0,0","499,8365","77,5635",3,Bike Helmet,11,Sportwear,Clothing,Clothing for Active Adults,Der Bahnhof,Germany,3,5,2016,Tuesday,13,"1551,27",outono
103,2016-05-03,32,11,"33,57",10758,Freight Express,2016-05-16,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,70,40,"1230,0","0,0","996,3","233,7",1,US-Master Jeans,7,Mens Clothes,Clothing,Fashion for Men,New Balls,Australia,3,5,2016,Tuesday,13,"9348,0",outono
104,2016-05-03,32,11,"33,57",10758,Freight Express,2016-05-16,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,52,60,"4579,2","0,0","3709,152","870,048",5,Small Crocodile Boots,24,Womens Footwear,Shoes,Ladies Shoes,Cangaroo Shoes,Australia,3,5,2016,Tuesday,13,"52202,88",outono
105,2016-10-17,32,11,"36,64",10598,Freight Express,2016-10-19,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,71,9,"255,96","0,0","207,3276","48,6324",1,Atles Lussekofta,15,Mens Clothes,Clothing,Fashion for Men,Bar Åkeri,Norway,17,10,2016,Monday,2,"437,6916",primavera
106,2016-10-17,32,11,"36,64",10598,Freight Express,2016-10-19,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,27,50,"2074,5","0,0","1680,345","394,155",3,Tracksuit,11,Sportwear,Clothing,Clothing for Active Adults,Der Bahnhof,Germany,17,10,2016,Monday,2,"19707,75",primavera
107,2015-07-26,32,11,"37,33",10310,Freight Express,2015-08-07,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,16,10,"85,3","0,0","73,6992","11,6008",3,Wimbledon T-Shirt,7,Sportwear,Clothing,Clothing for Active Adults,New Balls,Australia,26,7,2015,Sunday,12,"116,008",inverno
108,2015-07-26,32,11,"37,33",10310,Freight Express,2015-08-07,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,62,5,"160,95","0,0","139,0608","21,8892",3,Sheat Shoes,29,Sportwear,Clothing,Clothing for Active Adults,Fast Runners,Canada,26,7,2015,Sunday,12,"109,446",inverno
109,2017-07-29,32,11,"37,77",10968,Freight Express,2017-08-13,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,24,30,"128,1","0,0","112,9842","15,1158",1,Samba Socker  Socks,10,Mens Clothes,Clothing,Fashion for Men,Samba,Brazil,29,7,2017,Saturday,15,"453,474",inverno
110,2017-07-29,32,11,"37,77",10968,Freight Express,2017-08-13,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,12,30,"288,9","0,0","278,7328","10,1672",4,Tiny Winy Hot Bikini,5,Bath Clothes,Clothing,Beachwear,Los Hombres Machos,Spain,29,7,2017,Saturday,15,"305,01599999999996",inverno
111,2017-07-29,32,11,"37,77",10968,Freight Express,2017-08-13,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,64,4,"121,36","0,0","107,0395","14,3205",5,WFS shoes,12,Womens Footwear,Shoes,Ladies Shoes,Austerlich,Germany,29,7,2017,Saturday,15,"57,282",inverno
112,2017-09-09,32,11,"40,54",10873,Freight Express,2017-09-25,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,21,20,"205,4","0,0","181,1628","24,2372",3,Basket Shoes,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,9,9,2017,Saturday,16,"484,744",inverno
113,2017-09-09,32,11,"40,54",10873,Freight Express,2017-09-25,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,28,3,"134,64","0,0","118,7525","15,8875",7,RDL Suit,12,Childrens wear,Clothing,3-15 Years,Austerlich,Germany,9,9,2017,Saturday,16,"47,662499999999994",inverno
114,2016-11-03,32,11,"40,88",10617,Freight Express,2016-11-15,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,59,30,"301,88","39,375","212,625","89,25",3,Rasta WCT,28,Sportwear,Clothing,Clothing for Active Adults,FrisersAfrong,France,3,11,2016,Thursday,12,"2638,125",primavera
115,2017-07-06,32,11,"41,89",10988,Freight Express,2017-07-20,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,62,40,"1307,68","118,88","1048,5216","259,1584",3,Sheat Shoes,29,Sportwear,Clothing,Clothing for Active Adults,Fast Runners,Canada,6,7,2017,Thursday,14,"10247,456",inverno
116,2017-07-06,32,11,"41,89",10988,Freight Express,2017-07-20,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,7,60,"2395,8","0,0","2113,0956","282,7044",7,Conserve Shoes,3,Childrens wear,Clothing,3-15 Years,Dressed for Succes,USA,6,7,2017,Thursday,14,"16962,264000000003",inverno
117,2017-11-07,32,11,"44,38",10869,Freight Express,2017-11-11,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,68,20,"273,6","0,0","241,3152","32,2848",3,Cap,8,Sportwear,Clothing,Clothing for Active Adults,Hot Pants,UK,7,11,2017,Tuesday,4,"645,6959999999999",primavera
118,2017-11-07,32,11,"44,38",10869,Freight Express,2017-11-11,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,1,40,"860,0","0,0","758,52","101,48",1,Lenin Jeansshorts,1,Mens Clothes,Clothing,Fashion for Men,Sunny Clothes,UK,7,11,2017,Tuesday,4,"4059,2000000000003",primavera
119,2017-11-07,32,11,"44,38",10869,Freight Express,2017-11-11,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,23,50,"419,0","0,0","369,558","49,442",5,DSW,9,Womens Footwear,Shoes,Ladies Shoes,Goa Kläder,Sweden,7,11,2017,Tuesday,4,"2472,1",primavera
120,2017-11-07,32,11,"44,38",10869,Freight Express,2017-11-11,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,11,10,"299,5","0,0","264,159","35,341",1,Desperado Jeans,5,Mens Clothes,Clothing,Fashion for Men,Los Hombres Machos,Spain,7,11,2017,Tuesday,4,"353,41",primavera
121,2016-02-13,32,11,"45,52",10562,Freight Express,2016-02-25,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,62,10,"320,32","29,12","235,872","84,448",3,Sheat Shoes,29,Sportwear,Clothing,Clothing for Active Adults,Fast Runners,Canada,13,2,2016,Saturday,12,"815,3599999999999",verão
122,2016-02-13,32,11,"45,52",10562,Freight Express,2016-02-25,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,33,20,"579,04","52,64","426,384","152,656",3,Car Boots,15,Sportwear,Clothing,Clothing for Active Adults,Bar Åkeri,Norway,13,2,2016,Saturday,12,"3000,48",verão
123,2017-01-24,32,11,"45,54",10714,Freight Express,2017-02-02,The Corner Store,Eugene,USA,North America,97403.0,501.0,Rock Rollman,M,2012-10-01,5,Fletcher G. Mason,Sales Representative,135000,300000.0,17,27,"816,41","163,2825","529,0353","287,3772",6,TieBreak Tennis shoes,7,Mens Footwear,Shoes,Men Shoes,New Balls,Australia,24,1,2017,Tuesday,9,"7595,9019",verão
